window,year,group,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share,sparse
jan_aug,2022,domain:cybersecurity,scoring_source,reference_or_metric,1,1,0,1,1.0,0,1,1,1.0,True
jan_aug,2022,domain:cybersecurity,scoring_source,unclear,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:education,scoring_source,execution_or_environment,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:education,scoring_source,human_judge,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:education,scoring_source,llm_judge,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:education,scoring_source,other_model_judge,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:education,scoring_source,reference_or_metric,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:education,scoring_source,unclear,0,0,0,0,,0,0,0,,True
jan_aug,2022,domain:engineering,scoring_source,execution_or_environment,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:engineering,scoring_source,human_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:engineering,scoring_source,llm_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:engineering,scoring_source,other_model_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:engineering,scoring_source,reference_or_metric,1,1,0,1,1.0,0,1,1,1.0,True
jan_aug,2022,domain:engineering,scoring_source,unclear,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:finance_and_business,scoring_source,execution_or_environment,1,4,0,4,0.25,0,4,1,0.25,True
jan_aug,2022,domain:finance_and_business,scoring_source,human_judge,1,4,0,4,0.25,0,4,1,0.25,True
jan_aug,2022,domain:finance_and_business,scoring_source,llm_judge,0,4,0,4,0.0,0,4,0,0.0,True
jan_aug,2022,domain:finance_and_business,scoring_source,other_model_judge,0,4,0,4,0.0,0,4,0,0.0,True
jan_aug,2022,domain:finance_and_business,scoring_source,reference_or_metric,3,4,0,4,0.75,0,4,3,0.75,True
jan_aug,2022,domain:finance_and_business,scoring_source,unclear,0,4,0,4,0.0,0,4,0,0.0,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,execution_or_environment,5,19,0,19,0.2631578947368421,0,19,5,0.2631578947368421,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,human_judge,1,19,0,19,0.05263157894736842,0,19,1,0.05263157894736842,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,llm_judge,0,19,0,19,0.0,0,19,0,0.0,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,other_model_judge,3,19,0,19,0.15789473684210525,0,19,3,0.15789473684210525,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,reference_or_metric,16,19,0,19,0.8421052631578947,0,19,16,0.8421052631578947,True
jan_aug,2022,domain:general_or_cross_domain,scoring_source,unclear,0,19,0,19,0.0,0,19,0,0.0,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,execution_or_environment,1,5,0,5,0.2,0,5,1,0.2,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,human_judge,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,llm_judge,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,other_model_judge,2,5,0,5,0.4,0,5,2,0.4,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,reference_or_metric,5,5,0,5,1.0,0,5,5,1.0,True
jan_aug,2022,domain:healthcare_biomedicine,scoring_source,unclear,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:language_and_communication,scoring_source,execution_or_environment,2,39,0,39,0.05128205128205128,0,39,2,0.05128205128205128,False
jan_aug,2022,domain:language_and_communication,scoring_source,human_judge,6,39,0,39,0.15384615384615385,0,39,6,0.15384615384615385,False
jan_aug,2022,domain:language_and_communication,scoring_source,llm_judge,0,39,0,39,0.0,0,39,0,0.0,False
jan_aug,2022,domain:language_and_communication,scoring_source,other_model_judge,7,39,0,39,0.1794871794871795,0,39,7,0.1794871794871795,False
jan_aug,2022,domain:language_and_communication,scoring_source,reference_or_metric,39,39,0,39,1.0,0,39,39,1.0,False
jan_aug,2022,domain:language_and_communication,scoring_source,unclear,0,39,0,39,0.0,0,39,0,0.0,False
jan_aug,2022,domain:law_and_public_policy,scoring_source,execution_or_environment,1,2,0,2,0.5,0,2,1,0.5,True
jan_aug,2022,domain:law_and_public_policy,scoring_source,human_judge,0,2,0,2,0.0,0,2,0,0.0,True
jan_aug,2022,domain:law_and_public_policy,scoring_source,llm_judge,0,2,0,2,0.0,0,2,0,0.0,True
jan_aug,2022,domain:law_and_public_policy,scoring_source,other_model_judge,0,2,0,2,0.0,0,2,0,0.0,True
jan_aug,2022,domain:law_and_public_policy,scoring_source,reference_or_metric,2,2,0,2,1.0,0,2,2,1.0,True
jan_aug,2022,domain:law_and_public_policy,scoring_source,unclear,0,2,0,2,0.0,0,2,0,0.0,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,2,5,0,5,0.4,0,5,2,0.4,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,1,5,0,5,0.2,0,5,1,0.2,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,4,5,0,5,0.8,0,5,4,0.8,True
jan_aug,2022,domain:mathematics_and_formal_reasoning,scoring_source,unclear,0,5,0,5,0.0,0,5,0,0.0,True
jan_aug,2022,domain:natural_sciences,scoring_source,execution_or_environment,2,3,0,3,0.6666666666666666,0,3,2,0.6666666666666666,True
jan_aug,2022,domain:natural_sciences,scoring_source,human_judge,0,3,0,3,0.0,0,3,0,0.0,True
jan_aug,2022,domain:natural_sciences,scoring_source,llm_judge,0,3,0,3,0.0,0,3,0,0.0,True
jan_aug,2022,domain:natural_sciences,scoring_source,other_model_judge,0,3,0,3,0.0,0,3,0,0.0,True
jan_aug,2022,domain:natural_sciences,scoring_source,reference_or_metric,2,3,0,3,0.6666666666666666,0,3,2,0.6666666666666666,True
jan_aug,2022,domain:natural_sciences,scoring_source,unclear,0,3,0,3,0.0,0,3,0,0.0,True
jan_aug,2022,domain:other,scoring_source,execution_or_environment,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:other,scoring_source,human_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:other,scoring_source,llm_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:other,scoring_source,other_model_judge,1,1,0,1,1.0,0,1,1,1.0,True
jan_aug,2022,domain:other,scoring_source,reference_or_metric,1,1,0,1,1.0,0,1,1,1.0,True
jan_aug,2022,domain:other,scoring_source,unclear,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,1,8,0,8,0.125,0,8,1,0.125,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,human_judge,2,8,0,8,0.25,0,8,2,0.25,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,llm_judge,0,8,0,8,0.0,0,8,0,0.0,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,other_model_judge,0,8,0,8,0.0,0,8,0,0.0,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,8,8,0,8,1.0,0,8,8,1.0,True
jan_aug,2022,domain:social_sciences_and_humanities,scoring_source,unclear,0,8,0,8,0.0,0,8,0,0.0,True
jan_aug,2022,domain:software_and_coding,scoring_source,execution_or_environment,9,13,0,13,0.6923076923076923,0,13,9,0.6923076923076923,True
jan_aug,2022,domain:software_and_coding,scoring_source,human_judge,1,13,0,13,0.07692307692307693,0,13,1,0.07692307692307693,True
jan_aug,2022,domain:software_and_coding,scoring_source,llm_judge,0,13,0,13,0.0,0,13,0,0.0,True
jan_aug,2022,domain:software_and_coding,scoring_source,other_model_judge,0,13,0,13,0.0,0,13,0,0.0,True
jan_aug,2022,domain:software_and_coding,scoring_source,reference_or_metric,8,13,0,13,0.6153846153846154,0,13,8,0.6153846153846154,True
jan_aug,2022,domain:software_and_coding,scoring_source,unclear,0,13,0,13,0.0,0,13,0,0.0,True
jan_aug,2023,all,scoring_source,execution_or_environment,60,376,0,376,0.1595744680851064,0,376,60,0.1595744680851064,False
jan_aug,2023,all,scoring_source,human_judge,83,376,0,376,0.22074468085106383,0,376,83,0.22074468085106383,False
jan_aug,2023,all,scoring_source,llm_judge,51,376,0,376,0.1356382978723404,0,376,51,0.1356382978723404,False
jan_aug,2023,all,scoring_source,other_model_judge,43,376,0,376,0.11436170212765957,0,376,43,0.11436170212765957,False
jan_aug,2023,all,scoring_source,reference_or_metric,295,376,0,376,0.7845744680851063,0,376,295,0.7845744680851063,False
jan_aug,2023,all,scoring_source,unclear,0,376,0,376,0.0,0,376,0,0.0,False
jan_aug,2023,agent,scoring_source,execution_or_environment,13,23,0,23,0.5652173913043478,0,23,13,0.5652173913043478,False
jan_aug,2023,agent,scoring_source,human_judge,3,23,0,23,0.13043478260869565,0,23,3,0.13043478260869565,False
jan_aug,2023,agent,scoring_source,llm_judge,3,23,0,23,0.13043478260869565,0,23,3,0.13043478260869565,False
jan_aug,2023,agent,scoring_source,other_model_judge,1,23,0,23,0.043478260869565216,0,23,1,0.043478260869565216,False
jan_aug,2023,agent,scoring_source,reference_or_metric,17,23,0,23,0.7391304347826086,0,23,17,0.7391304347826086,False
jan_aug,2023,agent,scoring_source,unclear,0,23,0,23,0.0,0,23,0,0.0,False
jan_aug,2023,non_agent,scoring_source,execution_or_environment,47,353,0,353,0.13314447592067988,0,353,47,0.13314447592067988,False
jan_aug,2023,non_agent,scoring_source,human_judge,80,353,0,353,0.22662889518413598,0,353,80,0.22662889518413598,False
jan_aug,2023,non_agent,scoring_source,llm_judge,48,353,0,353,0.1359773371104816,0,353,48,0.1359773371104816,False
jan_aug,2023,non_agent,scoring_source,other_model_judge,42,353,0,353,0.11898016997167139,0,353,42,0.11898016997167139,False
jan_aug,2023,non_agent,scoring_source,reference_or_metric,278,353,0,353,0.7875354107648725,0,353,278,0.7875354107648725,False
jan_aug,2023,non_agent,scoring_source,unclear,0,353,0,353,0.0,0,353,0,0.0,False
jan_aug,2023,domain:cybersecurity,scoring_source,execution_or_environment,5,9,0,9,0.5555555555555556,0,9,5,0.5555555555555556,True
jan_aug,2023,domain:cybersecurity,scoring_source,human_judge,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:cybersecurity,scoring_source,llm_judge,1,9,0,9,0.1111111111111111,0,9,1,0.1111111111111111,True
jan_aug,2023,domain:cybersecurity,scoring_source,other_model_judge,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:cybersecurity,scoring_source,reference_or_metric,4,9,0,9,0.4444444444444444,0,9,4,0.4444444444444444,True
jan_aug,2023,domain:cybersecurity,scoring_source,unclear,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:education,scoring_source,execution_or_environment,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:education,scoring_source,human_judge,2,9,0,9,0.2222222222222222,0,9,2,0.2222222222222222,True
jan_aug,2023,domain:education,scoring_source,llm_judge,1,9,0,9,0.1111111111111111,0,9,1,0.1111111111111111,True
jan_aug,2023,domain:education,scoring_source,other_model_judge,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:education,scoring_source,reference_or_metric,7,9,0,9,0.7777777777777778,0,9,7,0.7777777777777778,True
jan_aug,2023,domain:education,scoring_source,unclear,0,9,0,9,0.0,0,9,0,0.0,True
jan_aug,2023,domain:engineering,scoring_source,execution_or_environment,9,19,0,19,0.47368421052631576,0,19,9,0.47368421052631576,True
jan_aug,2023,domain:engineering,scoring_source,human_judge,3,19,0,19,0.15789473684210525,0,19,3,0.15789473684210525,True
jan_aug,2023,domain:engineering,scoring_source,llm_judge,0,19,0,19,0.0,0,19,0,0.0,True
jan_aug,2023,domain:engineering,scoring_source,other_model_judge,1,19,0,19,0.05263157894736842,0,19,1,0.05263157894736842,True
jan_aug,2023,domain:engineering,scoring_source,reference_or_metric,13,19,0,19,0.6842105263157895,0,19,13,0.6842105263157895,True
jan_aug,2023,domain:engineering,scoring_source,unclear,0,19,0,19,0.0,0,19,0,0.0,True
jan_aug,2023,domain:finance_and_business,scoring_source,execution_or_environment,2,23,0,23,0.08695652173913043,0,23,2,0.08695652173913043,False
jan_aug,2023,domain:finance_and_business,scoring_source,human_judge,3,23,0,23,0.13043478260869565,0,23,3,0.13043478260869565,False
jan_aug,2023,domain:finance_and_business,scoring_source,llm_judge,5,23,0,23,0.21739130434782608,0,23,5,0.21739130434782608,False
jan_aug,2023,domain:finance_and_business,scoring_source,other_model_judge,2,23,0,23,0.08695652173913043,0,23,2,0.08695652173913043,False
jan_aug,2023,domain:finance_and_business,scoring_source,reference_or_metric,21,23,0,23,0.9130434782608695,0,23,21,0.9130434782608695,False
jan_aug,2023,domain:finance_and_business,scoring_source,unclear,0,23,0,23,0.0,0,23,0,0.0,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,execution_or_environment,23,168,0,168,0.13690476190476192,0,168,23,0.13690476190476192,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,human_judge,33,168,0,168,0.19642857142857142,0,168,33,0.19642857142857142,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,llm_judge,35,168,0,168,0.20833333333333334,0,168,35,0.20833333333333334,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,other_model_judge,23,168,0,168,0.13690476190476192,0,168,23,0.13690476190476192,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,reference_or_metric,135,168,0,168,0.8035714285714286,0,168,135,0.8035714285714286,False
jan_aug,2023,domain:general_or_cross_domain,scoring_source,unclear,0,168,0,168,0.0,0,168,0,0.0,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,execution_or_environment,0,28,0,28,0.0,0,28,0,0.0,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,human_judge,9,28,0,28,0.32142857142857145,0,28,9,0.32142857142857145,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,llm_judge,4,28,0,28,0.14285714285714285,0,28,4,0.14285714285714285,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,other_model_judge,5,28,0,28,0.17857142857142858,0,28,5,0.17857142857142858,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,reference_or_metric,22,28,0,28,0.7857142857142857,0,28,22,0.7857142857142857,False
jan_aug,2023,domain:healthcare_biomedicine,scoring_source,unclear,0,28,0,28,0.0,0,28,0,0.0,False
jan_aug,2023,domain:language_and_communication,scoring_source,execution_or_environment,6,123,0,123,0.04878048780487805,0,123,6,0.04878048780487805,False
jan_aug,2023,domain:language_and_communication,scoring_source,human_judge,37,123,0,123,0.3008130081300813,0,123,37,0.3008130081300813,False
jan_aug,2023,domain:language_and_communication,scoring_source,llm_judge,11,123,0,123,0.08943089430894309,0,123,11,0.08943089430894309,False
jan_aug,2023,domain:language_and_communication,scoring_source,other_model_judge,14,123,0,123,0.11382113821138211,0,123,14,0.11382113821138211,False
jan_aug,2023,domain:language_and_communication,scoring_source,reference_or_metric,112,123,0,123,0.9105691056910569,0,123,112,0.9105691056910569,False
jan_aug,2023,domain:language_and_communication,scoring_source,unclear,0,123,0,123,0.0,0,123,0,0.0,False
jan_aug,2023,domain:law_and_public_policy,scoring_source,execution_or_environment,1,12,0,12,0.08333333333333333,0,12,1,0.08333333333333333,True
jan_aug,2023,domain:law_and_public_policy,scoring_source,human_judge,3,12,0,12,0.25,0,12,3,0.25,True
jan_aug,2023,domain:law_and_public_policy,scoring_source,llm_judge,2,12,0,12,0.16666666666666666,0,12,2,0.16666666666666666,True
jan_aug,2023,domain:law_and_public_policy,scoring_source,other_model_judge,1,12,0,12,0.08333333333333333,0,12,1,0.08333333333333333,True
jan_aug,2023,domain:law_and_public_policy,scoring_source,reference_or_metric,12,12,0,12,1.0,0,12,12,1.0,True
jan_aug,2023,domain:law_and_public_policy,scoring_source,unclear,0,12,0,12,0.0,0,12,0,0.0,True
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,12,54,0,54,0.2222222222222222,0,54,12,0.2222222222222222,False
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,10,54,0,54,0.18518518518518517,0,54,10,0.18518518518518517,False
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,11,54,0,54,0.2037037037037037,0,54,11,0.2037037037037037,False
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,4,54,0,54,0.07407407407407407,0,54,4,0.07407407407407407,False
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,47,54,0,54,0.8703703703703703,0,54,47,0.8703703703703703,False
jan_aug,2023,domain:mathematics_and_formal_reasoning,scoring_source,unclear,0,54,0,54,0.0,0,54,0,0.0,False
jan_aug,2023,domain:natural_sciences,scoring_source,execution_or_environment,2,29,0,29,0.06896551724137931,0,29,2,0.06896551724137931,False
jan_aug,2023,domain:natural_sciences,scoring_source,human_judge,7,29,0,29,0.2413793103448276,0,29,7,0.2413793103448276,False
jan_aug,2023,domain:natural_sciences,scoring_source,llm_judge,3,29,0,29,0.10344827586206896,0,29,3,0.10344827586206896,False
jan_aug,2023,domain:natural_sciences,scoring_source,other_model_judge,4,29,0,29,0.13793103448275862,0,29,4,0.13793103448275862,False
jan_aug,2023,domain:natural_sciences,scoring_source,reference_or_metric,25,29,0,29,0.8620689655172413,0,29,25,0.8620689655172413,False
jan_aug,2023,domain:natural_sciences,scoring_source,unclear,0,29,0,29,0.0,0,29,0,0.0,False
jan_aug,2023,domain:other,scoring_source,execution_or_environment,0,7,0,7,0.0,0,7,0,0.0,True
jan_aug,2023,domain:other,scoring_source,human_judge,4,7,0,7,0.5714285714285714,0,7,4,0.5714285714285714,True
jan_aug,2023,domain:other,scoring_source,llm_judge,2,7,0,7,0.2857142857142857,0,7,2,0.2857142857142857,True
jan_aug,2023,domain:other,scoring_source,other_model_judge,1,7,0,7,0.14285714285714285,0,7,1,0.14285714285714285,True
jan_aug,2023,domain:other,scoring_source,reference_or_metric,6,7,0,7,0.8571428571428571,0,7,6,0.8571428571428571,True
jan_aug,2023,domain:other,scoring_source,unclear,0,7,0,7,0.0,0,7,0,0.0,True
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,2,53,0,53,0.03773584905660377,0,53,2,0.03773584905660377,False
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,human_judge,7,53,0,53,0.1320754716981132,0,53,7,0.1320754716981132,False
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,llm_judge,6,53,0,53,0.11320754716981132,0,53,6,0.11320754716981132,False
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,other_model_judge,8,53,0,53,0.1509433962264151,0,53,8,0.1509433962264151,False
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,47,53,0,53,0.8867924528301887,0,53,47,0.8867924528301887,False
jan_aug,2023,domain:social_sciences_and_humanities,scoring_source,unclear,0,53,0,53,0.0,0,53,0,0.0,False
jan_aug,2023,domain:software_and_coding,scoring_source,execution_or_environment,36,70,0,70,0.5142857142857142,0,70,36,0.5142857142857142,False
jan_aug,2023,domain:software_and_coding,scoring_source,human_judge,10,70,0,70,0.14285714285714285,0,70,10,0.14285714285714285,False
jan_aug,2023,domain:software_and_coding,scoring_source,llm_judge,10,70,0,70,0.14285714285714285,0,70,10,0.14285714285714285,False
jan_aug,2023,domain:software_and_coding,scoring_source,other_model_judge,6,70,0,70,0.08571428571428572,0,70,6,0.08571428571428572,False
jan_aug,2023,domain:software_and_coding,scoring_source,reference_or_metric,41,70,0,70,0.5857142857142857,0,70,41,0.5857142857142857,False
jan_aug,2023,domain:software_and_coding,scoring_source,unclear,0,70,0,70,0.0,0,70,0,0.0,False
jan_aug,2024,all,scoring_source,execution_or_environment,284,1681,2,1683,0.16894705532421178,2,1679,284,0.16914830256104824,False
jan_aug,2024,all,scoring_source,human_judge,165,1681,2,1683,0.09815585960737656,2,1679,165,0.09827278141751042,False
jan_aug,2024,all,scoring_source,llm_judge,433,1681,2,1683,0.2575847709696609,2,1679,433,0.2578916021441334,False
jan_aug,2024,all,scoring_source,other_model_judge,181,1681,2,1683,0.10767400356930398,2,1679,181,0.10780226325193568,False
jan_aug,2024,all,scoring_source,reference_or_metric,1221,1681,2,1683,0.7263533610945866,2,1679,1221,0.7272185824895772,False
jan_aug,2024,all,scoring_source,unclear,2,1681,2,1683,0.001189767995240928,2,1679,0,0.0,False
jan_aug,2024,agent,scoring_source,execution_or_environment,82,152,0,152,0.5394736842105263,0,152,82,0.5394736842105263,False
jan_aug,2024,agent,scoring_source,human_judge,13,152,0,152,0.08552631578947369,0,152,13,0.08552631578947369,False
jan_aug,2024,agent,scoring_source,llm_judge,40,152,0,152,0.2631578947368421,0,152,40,0.2631578947368421,False
jan_aug,2024,agent,scoring_source,other_model_judge,8,152,0,152,0.05263157894736842,0,152,8,0.05263157894736842,False
jan_aug,2024,agent,scoring_source,reference_or_metric,78,152,0,152,0.5131578947368421,0,152,78,0.5131578947368421,False
jan_aug,2024,agent,scoring_source,unclear,0,152,0,152,0.0,0,152,0,0.0,False
jan_aug,2024,non_agent,scoring_source,execution_or_environment,202,1529,2,1531,0.13211249182472204,2,1527,202,0.13228552717747216,False
jan_aug,2024,non_agent,scoring_source,human_judge,152,1529,2,1531,0.09941137998691955,2,1527,152,0.09954158480681075,False
jan_aug,2024,non_agent,scoring_source,llm_judge,393,1529,2,1531,0.2570307390451275,2,1527,393,0.25736738703339884,False
jan_aug,2024,non_agent,scoring_source,other_model_judge,173,1529,2,1531,0.1131458469587966,2,1527,173,0.11329404060248854,False
jan_aug,2024,non_agent,scoring_source,reference_or_metric,1143,1529,2,1531,0.7475474166121648,2,1527,1143,0.7485265225933202,False
jan_aug,2024,non_agent,scoring_source,unclear,2,1529,2,1531,0.0013080444735120995,2,1527,0,0.0,False
jan_aug,2024,domain:cybersecurity,scoring_source,execution_or_environment,16,51,0,51,0.3137254901960784,0,51,16,0.3137254901960784,False
jan_aug,2024,domain:cybersecurity,scoring_source,human_judge,6,51,0,51,0.11764705882352941,0,51,6,0.11764705882352941,False
jan_aug,2024,domain:cybersecurity,scoring_source,llm_judge,17,51,0,51,0.3333333333333333,0,51,17,0.3333333333333333,False
jan_aug,2024,domain:cybersecurity,scoring_source,other_model_judge,6,51,0,51,0.11764705882352941,0,51,6,0.11764705882352941,False
jan_aug,2024,domain:cybersecurity,scoring_source,reference_or_metric,31,51,0,51,0.6078431372549019,0,51,31,0.6078431372549019,False
jan_aug,2024,domain:cybersecurity,scoring_source,unclear,0,51,0,51,0.0,0,51,0,0.0,False
jan_aug,2024,domain:education,scoring_source,execution_or_environment,5,35,0,35,0.14285714285714285,0,35,5,0.14285714285714285,False
jan_aug,2024,domain:education,scoring_source,human_judge,6,35,0,35,0.17142857142857143,0,35,6,0.17142857142857143,False
jan_aug,2024,domain:education,scoring_source,llm_judge,14,35,0,35,0.4,0,35,14,0.4,False
jan_aug,2024,domain:education,scoring_source,other_model_judge,6,35,0,35,0.17142857142857143,0,35,6,0.17142857142857143,False
jan_aug,2024,domain:education,scoring_source,reference_or_metric,26,35,0,35,0.7428571428571429,0,35,26,0.7428571428571429,False
jan_aug,2024,domain:education,scoring_source,unclear,0,35,0,35,0.0,0,35,0,0.0,False
jan_aug,2024,domain:engineering,scoring_source,execution_or_environment,19,61,0,61,0.3114754098360656,0,61,19,0.3114754098360656,False
jan_aug,2024,domain:engineering,scoring_source,human_judge,10,61,0,61,0.16393442622950818,0,61,10,0.16393442622950818,False
jan_aug,2024,domain:engineering,scoring_source,llm_judge,20,61,0,61,0.32786885245901637,0,61,20,0.32786885245901637,False
jan_aug,2024,domain:engineering,scoring_source,other_model_judge,6,61,0,61,0.09836065573770492,0,61,6,0.09836065573770492,False
jan_aug,2024,domain:engineering,scoring_source,reference_or_metric,34,61,0,61,0.5573770491803278,0,61,34,0.5573770491803278,False
jan_aug,2024,domain:engineering,scoring_source,unclear,0,61,0,61,0.0,0,61,0,0.0,False
jan_aug,2024,domain:finance_and_business,scoring_source,execution_or_environment,18,102,0,102,0.17647058823529413,0,102,18,0.17647058823529413,False
jan_aug,2024,domain:finance_and_business,scoring_source,human_judge,9,102,0,102,0.08823529411764706,0,102,9,0.08823529411764706,False
jan_aug,2024,domain:finance_and_business,scoring_source,llm_judge,29,102,0,102,0.28431372549019607,0,102,29,0.28431372549019607,False
jan_aug,2024,domain:finance_and_business,scoring_source,other_model_judge,11,102,0,102,0.10784313725490197,0,102,11,0.10784313725490197,False
jan_aug,2024,domain:finance_and_business,scoring_source,reference_or_metric,75,102,0,102,0.7352941176470589,0,102,75,0.7352941176470589,False
jan_aug,2024,domain:finance_and_business,scoring_source,unclear,0,102,0,102,0.0,0,102,0,0.0,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,execution_or_environment,88,790,2,792,0.11139240506329114,1,789,88,0.11153358681875793,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,human_judge,56,790,2,792,0.07088607594936709,1,789,56,0.07097591888466413,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,llm_judge,261,790,2,792,0.330379746835443,1,789,261,0.33079847908745247,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,other_model_judge,78,790,2,792,0.09873417721518987,1,789,78,0.09885931558935361,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,reference_or_metric,582,790,2,792,0.7367088607594937,1,789,582,0.7376425855513308,False
jan_aug,2024,domain:general_or_cross_domain,scoring_source,unclear,1,790,2,792,0.0012658227848101266,1,789,0,0.0,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,execution_or_environment,4,173,1,174,0.023121387283236993,0,173,4,0.023121387283236993,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,human_judge,24,173,1,174,0.13872832369942195,0,173,24,0.13872832369942195,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,llm_judge,49,173,1,174,0.2832369942196532,0,173,49,0.2832369942196532,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,other_model_judge,26,173,1,174,0.15028901734104047,0,173,26,0.15028901734104047,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,reference_or_metric,148,173,1,174,0.8554913294797688,0,173,148,0.8554913294797688,False
jan_aug,2024,domain:healthcare_biomedicine,scoring_source,unclear,0,173,1,174,0.0,0,173,0,0.0,False
jan_aug,2024,domain:language_and_communication,scoring_source,execution_or_environment,23,333,1,334,0.06906906906906907,1,332,23,0.06927710843373494,False
jan_aug,2024,domain:language_and_communication,scoring_source,human_judge,49,333,1,334,0.14714714714714713,1,332,49,0.14759036144578314,False
jan_aug,2024,domain:language_and_communication,scoring_source,llm_judge,73,333,1,334,0.21921921921921922,1,332,73,0.21987951807228914,False
jan_aug,2024,domain:language_and_communication,scoring_source,other_model_judge,66,333,1,334,0.1981981981981982,1,332,66,0.19879518072289157,False
jan_aug,2024,domain:language_and_communication,scoring_source,reference_or_metric,271,333,1,334,0.8138138138138138,1,332,271,0.8162650602409639,False
jan_aug,2024,domain:language_and_communication,scoring_source,unclear,1,333,1,334,0.003003003003003003,1,332,0,0.0,False
